"";"pred";"obs"
"81";259250,719912171;212600
"82";95861,3678619266;86100
"83";120288,277246296;130400
"84";173786,688498795;185100
"85";137858,135264158;140300
"86";78274,9887095094;64600
"87";203979,314846933;217200
"88";164931,721731782;152800
"89";416081,297177434;432600
"90";50853,0780414641;52900
"91";175514,859880865;195200
"92";170500,370324135;155100
"93";144248,475420117;137200
"94";94599,3150687814;92900
"95";195820,114775419;275000
"96";145697,767738223;111500
"97";87634,9991882443;68400
"98";330000,982637167;319400
"99";382946,550184965;362100
"100";341066,587059498;387800
"101";180295,133808255;276800
"102";191441,479313374;199200
"103";221547,091462016;185000
"104";233172,94013226;350000
"105";394277,273286223;365000
"106";227044,567642689;193600
"107";225412,863497734;203700
"108";205453,179281175;200400
"109";472038,567820787;426100
"110";57481,7677239478;64700
"111";240905,351454854;225000
"112";476712,79138577;500001
"113";458171,568708658;390900
"114";72494,7778107673;47500
"115";293140,987204909;270500
"116";123574,371381074;173400
"117";59834,2696009427;58000
"118";164285,83643204;145500
"119";49980,8474166393;50000
"120";365106,586794019;328900
"121";108812,983377039;108600
"122";488801,954532862;500001
"123";187413,921574175;164000
"124";499730,73563087;500001
"125";224242,204522431;212900
"126";192826,493866503;208300
"127";124553,295579582;1e+05
"128";133300,246214896;143000
"129";187872,104815006;164700
"130";226574,546423554;262500
"131";95655,6631143987;102000
"132";101790,402672887;108000
"133";136209,967801392;139100
"134";455199,845891476;452800
"135";164108,425753534;175000
"136";357960,639612675;459200
"137";246499,150330782;246400
"138";351869,00966382;338400
"139";178394,104816258;158100
"140";83721,4271595478;90100
"141";118886,900554657;107800
"142";123586,859797746;156500
"143";271884,343336105;264600
"144";437233,206014752;352200
"145";126333,169584841;104300
"146";133963,238043725;183300
"147";111650,780934185;74100
"148";158016,709079564;225000
"149";223434,215527117;361100
"150";181846,747308791;183900
"151";109195,527862728;98000
"152";171404,436293542;115000
"153";218932,329221368;191500
"154";62655,2171908021;53800
"155";299619,93152082;302900
"156";428154,098186016;352100
"157";191511,885653198;276500
"158";195871,268139541;198700
"159";103282,436018884;148400
"160";154354,885607779;154500
"161";75685,456250459;71400
"162";138343,261107624;175000
"163";152023,526591301;134900
"164";245338,768281698;163500
"165";499732,38340807;500001
"166";300918,582312822;313100
"167";260850,104497313;327700
"168";68881,1120730639;88300
"169";439237,076539874;369700
"170";192057,126456082;185000
"171";495229,991205812;500001
"172";243276,806383193;235200
"173";107069,230382502;187300
"174";118046,194509417;121000
"175";130287,581915975;113600
"176";92596,102209121;92500
"177";206183,954015076;282500
"178";217459,158588052;183900
"179";152908,310676634;142900
"180";84360,6563066542;105600
"181";91709,0126811266;81200
"182";143426,726039767;106700
"183";268230,787658691;167600
"184";144399,854109704;139200
"185";87883,4738720357;1e+05
"186";57801,2052337229;86500
"187";153107,229183853;164100
"188";144469,07520628;94600
"189";129185,703184575;108200
"190";135664,698090136;133600
"191";248110,965515852;253800
"192";335729,205442548;223500
"193";439022,952229023;306300
"194";123536,776043385;96400
"195";275979,300944448;271200
"196";224693,550933301;227100
"197";119311,521175683;117800
"198";260614,385632634;258300
"199";180166,708365977;185800
"200";95702,4657685459;118400
"201";159208,485620558;108900
"202";284189,538746595;286100
"203";133294,175456792;118800
"204";323296,061577916;283600
"205";330112,771311402;302900
"206";64837,4885061681;77100
"207";171743,979575992;203100
"208";175852,379577279;175400
"209";185761,201042831;254500
"210";202046,746821165;247500
"211";236940,105711341;208600
"212";175443,817556858;154200
"213";191227,051464617;216600
"214";331420,96186614;480600
"215";370707,03459549;327500
"216";167038,4626984;222000
"217";51482,7999477535;54600
"218";348520,726393938;319200
"219";167563,149648845;208300
"220";123263,656972528;75000
"221";128001,869218767;146300
"222";274481,269111276;296200
"223";266500,159065008;350000
"224";308162,702325225;299700
"225";153157,804380536;152200
"226";146123,067705989;83100
"227";183687,589070439;232700
"228";199833,782041907;186800
"229";235142,814411998;222100
"230";147548,915334463;198400
"231";351676,740082145;444400
"232";151939,128599465;139800
"233";296803,591202736;287900
"234";71669,1185731143;88300
"235";133211,41078797;167500
"236";359673,373924136;321600
"237";105563,031934261;49800
"238";382933,512509227;497400
"239";70969,1962991506;69500
"240";287726,275693059;328100
"241";246891,335758507;239100
"242";164001,117876947;160200
"243";470183,430869222;361600
"244";238027,797659218;266400
"245";94987,5400495529;89600
"246";125833,2932446;103000
"247";226356,346032262;170800
"248";422092,041501641;420000
"249";79384,1595777273;80500
"250";116169,593091697;143800
"251";80114,674136281;116700
"252";125713,439134598;112500
"253";337885,769988179;364500
"254";121777,940105796;106500
"255";176419,070392132;168500
"256";128522,270503074;118600
"257";191296,38819468;85600
"258";232845,552820206;223400
"259";210608,293613136;123800
"260";146769,198726892;92600
"261";234285,912451386;250300
"262";407336,717028618;337200
"263";203606,035494447;345800
"264";205046,698663533;339100
"265";70031,0329050571;27500
"266";221308,987656653;234300
"267";499981,804841042;500001
"268";58154,0066182464;55800
"269";100095,172380626;96200
"270";153925,581830502;146900
"271";343609,107278705;363700
"272";84660,1904023588;67300
"273";257117,946956635;262100
"274";258446,228829861;257900
"275";420167,00410676;500001
"276";161087,616520822;152900
"277";172096,936343014;153900
"278";190387,248806;187500
"279";157851,020745873;143400
"280";206823,898644388;297400
"281";166195,147672594;174000
"282";222894,395043969;219200
"283";218817,461805522;187400
"284";135383,506356418;187500
"285";158323,311272204;180400
"286";62143,7449798733;63300
"287";97230,2515435219;86300
"288";431828,467891216;496400
"289";74353,8968905658;55900
"290";138308,657786429;136900
"291";73215,6947898418;66600
"292";332103,835427761;318800
"293";59321,413401708;50600
"294";143210,043338001;123200
"295";72306,0097556412;67900
"296";235322,436580956;305800
"297";182482,818216264;136400
"298";121890,747800142;94900
"299";66281,2593252361;84700
"300";152964,725364447;122400
"301";486609,774873018;500001
"302";99402,7662833631;88600
"303";182438,819674194;186300
"304";186627,310319901;189000
"305";94068,7741730213;133300
"306";153962,411096334;113700
"307";170462,803894818;173200
"308";138976,354452789;126900
"309";167347,175202191;146900
"310";136778,089580655;167500
"311";92501,2755221128;92700
"312";485146,375269413;143800
"313";89202,2232096195;111500
"314";88375,7111749947;97600
"315";113451,273835719;88600
"316";314935,297883153;246400
"317";227117,344469011;201300
"318";227763,215314567;228200
"319";136329,200381398;140600
"320";83042,3116862774;75500
"321";84356,5224094689;54000
"322";87654,9965545237;65300
"323";255641,668673337;225600
"324";70463,3720613867;65200
"325";204740,385554612;196000
"326";305606,970980048;404500
"327";128774,438231379;148500
"328";276383,671250939;231400
"329";115839,625707448;146900
"330";263983,916555882;344300
"331";100955,803521216;89400
"332";105290,230855495;159400
"333";90145,9153298438;107900
"334";203964,745027483;184800
"335";311565,709143162;353000
"336";191657,540485144;196900
"337";176730,789366603;162600
"338";136279,376802385;170400
"339";205139,667987645;154800
"340";205194,001272678;450000
"341";131328,969879121;148200
"342";434732,660751581;366700
"343";289543,716127634;243600
"344";236801,923693538;223000
"345";131055,200369895;137800
"346";118797,761589825;120100
"347";126199,930898637;106200
"348";249937,960167348;230000
"349";446141,291915178;402900
"350";154308,458762467;86400
"351";147190,263618171;115500
"352";335375,94513762;322300
"353";306052,362266302;437400
"354";84749,936443001;67500
"355";167325,855277896;155600
"356";216473,440922141;181900
"357";120731,709990352;76200
"358";76354,5332915783;71500
"359";189403,222279847;346200
"360";420762,63220191;484600
"361";201676,994290054;167600
"362";263958,043563008;245200
"363";314661,448875904;187500
"364";254499,021910429;265900
"365";162778,45274055;169200
"366";311816,258002639;431000
"367";178024,77145654;124100
"368";108456,051708877;135300
"369";235406,718939304;239500
"370";111329,052435935;114100
"371";170935,643680215;162500
"372";159760,187444568;146900
"373";151637,672097027;136400
"374";85252,7397558987;90100
"375";156154,720843852;119400
"376";178933,737394989;179900
"377";224939,705720246;187500
"378";392895,944550514;330600
"379";144202,612288058;37500
"380";157820,291146517;131300
"381";327319,12406528;412600
"382";130565,774406105;110200
"383";243217,110595167;218600
"384";103047,822899431;82800
"385";162719,103852987;140500
"386";176149,817816019;214600
"387";110925,802328855;153800
"388";153955,198457539;161300
"389";146085,530185044;146400
"390";182259,168596864;194100
"391";402407,434898138;342200
"392";171502,854845762;140300
"393";416111,766601443;360900
"394";96223,5102641284;122200
"395";339557,541136622;265600
"396";437105,026293635;5e+05
"397";134127,199102193;81300
"398";163904,939723551;92500
"399";202742,383428991;187500
"400";124395,788315147;129900
"401";274771,884974241;320600
"402";144738,905949831;232100
"403";268591,072697997;126900
"404";490076,264475703;410800
"405";176283,186589897;222500
"406";84307,8696195185;83100
"407";313328,657296658;342300
"408";221835,27902174;229900
"409";148469,748159587;163400
"410";122920,377283007;93500
"411";132760,295644075;185900
"412";263206,107900858;242900
"413";132047,306786001;110900
"414";276676,686508775;224500
"415";129631,188423038;129800
"416";248793,983619332;237400
"417";77226,4531514049;75000
"418";78592,7784420848;76300
"419";45625,700006783;54700
"420";265679,508202791;189900
"421";107371,250598192;118800
"422";169436,600054026;142300
"423";360140,851206541;335900
"424";156867,341120183;138200
"425";103538,593102515;86200
"426";308624,051032782;336700
"427";430461,824608445;349200
"428";214547,810905635;212100
"429";81611,499044925;86100
"430";189094,49532187;156300
"431";292071,579802275;266200
"432";411590,988674641;443900
"433";317420,348258972;295500
"434";287207,312600255;287900
"435";134468,794879049;103600
"436";283258,342270136;253100
"437";245166,257572234;218100
"438";366485,053600907;290500
"439";128571,147332907;134500
"440";213037,232839048;192600
"441";79743,9314934313;59600
"442";167633,469263554;134400
"443";72897,5075671524;67700
"444";182426,461345196;173700
"445";247661,671599388;133900
"446";178176,525954962;195500
"447";102589,061491162;122200
"448";498883,749241829;500001
"449";189782,500119507;191800
"450";101767,326564997;88300
"451";228658,045059144;258000
"452";104216,523332536;54300
"453";182797,659294903;156000
"454";463401,642449021;442000
"455";183542,758127093;202800
"456";125158,745294094;114900
"457";184428,163742423;161300
"458";261893,812357306;331900
"459";430394,121201396;365600
"460";131795,305280834;143800
"461";103227,857012689;81400
"462";100504,399293602;88500
"463";264194,311686754;253100
"464";383336,263946891;372200
"465";94351,0499706864;122100
"466";220926,081816316;194700
"467";181323,881585777;112500
"468";227170,001068473;244500
"469";231213,31387037;420000
"470";125630,096298337;113500
"471";284513,803954482;333600
"472";156466,309730649;160000
"473";200777,438026667;195800
"474";305211,822444201;326700
"475";128461,743599355;127300
"476";159421,222329557;158500
"477";409245,421193361;382100
"478";47477,8774637729;57300
"479";109949,198027194;131100
"480";114164,848088324;127800
"481";76824,9014111757;57000
"482";124580,447767913;189400
"483";161299,543795407;144000
"484";157186,605179727;183400
"485";308514,661753416;282500
"486";117599,762521774;139600
"487";90766,9249755442;116300
"488";278407,401827574;214300
"489";258283,561421037;240300
"490";230206,334096909;246400
"491";396012,700669646;316200
"492";317030,721222162;353400
"493";134752,104151011;152200
"494";123942,237640917;96000
"495";68350,7301733494;81100
"496";392897,823594689;395300
"497";209635,295630872;94600
"498";87480,4188964665;65600
"499";129308,925119907;106200
"500";125973,824067622;95700
"501";91080,9204843044;66800
"502";169826,834166646;181000
"503";267827,891679168;278800
"504";103525,678287357;88100
"505";499952,087034702;500001
"506";225476,823270619;265500
"507";189575,848622799;252000
"508";141610,774386346;184500
"509";136969,029377222;171000
"510";77591,1539445221;90300
"511";119855,164791018;187500
"512";292241,792296171;322700
"513";361421,260815859;315900
"514";203132,458545566;167500
"515";77730,0297632515;93800
"516";52786,1411231011;49400
"517";164619,670311034;163300
"518";331720,683866262;289900
"519";144844,999674797;158300
"520";320381,056986451;304400
"521";277395,435359955;349000
"522";218169,075931609;231600
"523";102350,047072083;166700
"524";269666,348500133;200600
"525";320520,857873082;182400
"526";124170,801683545;94200
"527";200686,766918123;289300
"528";170208,337950945;138000
"529";176716,161730409;130800
"530";84487,5857406855;56800
"531";247530,91903317;205900
"532";122054,340276867;137500
"533";289224,770060182;234700
"534";244642,885952711;199600
"535";122832,712645143;103100
"536";156486,632316113;153800
"537";159665,512526512;181300
"538";194898,342428207;223100
"539";242390,663604379;266600
"540";86896,231289506;98500
"541";298001,727585554;320800
"542";322869,692000389;290400
"543";151965,970022798;173100
"544";91424,3374885917;102600
"545";312148,906638384;340500
"546";437141,27739203;349000
"547";283817,198916197;229100
"548";273787,988535762;278600
"549";139174,998330474;153000
"550";446736,168392658;363800
"551";274020,38293767;271400
"552";158864,085731626;131300
"553";65461,1685627252;48100
"554";195344,962320268;170800
"555";182749,440130532;217200
"556";197248,390707135;192200
"557";265579,427419186;350000
"558";207071,787933648;172400
"559";166813,439931333;136300
"560";126410,268212765;122800
"561";499886,2915802;500001
"562";486329,47929883;479500
"563";103942,298516452;102300
"564";182911,731730521;180400
"565";98301,6536238194;92900
"566";195907,793867469;146400
"567";392621,922093034;415300
"568";268613,361052752;172400
"569";228815,263239861;198400
"570";98532,602607131;73000
"571";135003,606986761;88000
"572";310174,002301931;252100
"573";84935,3981030881;61000
"574";149382,992537081;126700
"575";247673,567394435;295200
"576";184729,750332534;181300
"577";136394,836839855;113000
"578";319800,143252611;393000
"579";195849,341139436;187100
"580";265389,55723238;275000
"581";59918,197831735;51500
"582";197994,486878157;241900
"583";134464,877794653;162500
"584";167457,330553412;158000
"585";97260,1355729997;62200
"586";86859,430932045;89200
"587";216570,775410414;269300
"588";179026,02737236;245800
"589";174298,45340699;138800
"590";386859,413958549;401800
"591";182612,428901792;205600
"592";91478,1576500237;87000
"593";165326,913630188;162500
"594";112622,817713082;91300
"595";251230,424567759;500001
"596";189158,122648478;208600
"597";137359,321306586;150800
"598";131455,689727455;123200
"599";255484,884118199;253800
"600";196702,586190999;149700
"601";388888,030050039;341800
"602";266546,065559626;2e+05
"603";95271,4274889529;99300
"604";153161,996094465;172100
"605";126012,807007164;126800
"606";73813,0140247494;65400
"607";94577,3447061181;99200
"608";257091,524704695;2e+05
"609";49443,6865037084;58700
"610";256609,636598885;207400
"611";123023,948752522;89500
"612";327454,501971006;500001
"613";337756,491748929;225000
"614";120461,120402038;118200
"615";171407,225951433;173200
"616";66415,3110594004;72300
"617";244167,429959655;220200
"618";153493,127040684;135700
"619";241407,345333338;188000
"620";223163,026090086;173400
"621";265364,435857177;236500
"622";188540,957816243;194000
"623";498147,59755075;500001
"624";231575,651404083;236200
"625";159338,226393759;162100
"626";112359,693711817;148500
"627";438091,784660935;474300
"628";121942,146885425;138800
"629";163940,88728404;134400
"630";99185,172967881;92500
"631";297446,802478075;286500
"632";347701,665492177;414300
"633";299496,261505723;352800
"634";142868,490923703;223300
"635";274229,274833202;260500
"636";256415,820419312;238700
"637";135195,833205879;114300
"638";206440,790445447;232900
"639";99703,1531760395;66000
"640";250869,214460552;112500
"641";224256,181720257;146200
"642";149998,870946765;151400
"643";244591,429050684;225000
"644";456344,935411811;500001
"645";360757,871496916;320000
"646";99621,7038381398;125000
"647";402162,349720955;275900
"648";293784,025030017;307800
"649";45507,9236860126;63100
"650";148221,699874282;133900
"651";101164,442468494;116400
"652";268373,768466234;276200
"653";239579,844785333;211800
"654";94082,057569921;90400
"655";214745,674257278;225300
"656";499998,60060513;500001
"657";306638,739682436;350200
"658";281054,310177803;246500
"659";429875,244833708;295800
"660";341785,567177653;384800
"661";185783,764027119;150400
"662";160763,698213398;2e+05
"663";144029,017514646;97900
"664";121340,007179499;112600
"665";281678,12393558;268000
"666";262389,301852107;175500
"667";496790,233855367;500001
"668";77984,2283046842;194500
"669";78789,4999130368;111500
"670";259028,356715322;223200
"671";84652,3923690319;95300
"672";122367,39626354;172500
"673";159099,717871189;139900
"674";397251,91584897;419700
"675";83508,5314545035;55500
"676";92921,4442538619;92000
"677";228551,488800228;272500
"678";108326,939692765;143200
"679";121573,261605471;113600
"680";135795,573516935;132600
"681";159778,992340505;214300
"682";229840,643192053;235600
"683";201605,749607444;216300
"684";229120,434468091;232400
"685";303544,387551546;214100
"686";499620,276741743;500001
"687";187513,409736156;137500
"688";152529,7266379;168300
"689";273184,034829497;237500
"690";185624,218722463;183200
"691";139954,94620502;169400
"692";66098,2331954837;65800
"693";193047,54173243;190000
"694";89347,1336509883;107500
"695";113333,884164423;136600
"696";88861,3862775266;63800
"697";218731,936387181;215000
"698";252037,979937494;81300
"699";77448,686260581;69500
"700";310905,470836759;275500
"701";176178,032387018;187500
"702";374759,641438961;362500
"703";304398,456491709;263300
"704";287698,928373218;360300
"705";136480,13099122;111600
"706";72752,8030979335;63700
"707";325270,590105534;325200
"708";256776,943801403;270100
"709";236650,371553719;212500
"710";72566,358553201;55700
"711";191364,872127771;165400
"712";216313,548717022;350000
"713";175154,791654348;350000
"714";258616,701499104;343100
"715";227224,594528854;191800
"716";208277,758485258;3e+05
"717";141856,047467947;112000
"718";75177,0916895121;55600
"719";151545,194215238;149200
"720";140628,381183207;126700
"721";293400,786743402;429200
"722";156334,328558624;141000
"723";68317,1314180791;65200
"724";154836,152183592;180600
"725";231995,343147695;229400
"726";133246,259830326;2e+05
"727";66712,510804072;48300
"728";202797,757415414;360000
"729";325422,792683721;332000
"730";126138,240432948;86200
"731";284205,756343246;250700
"732";181068,591753304;289600
"733";353985,680656195;500001
"734";257656,134116769;192900
"735";220577,764842987;260700
"736";227845,430724323;225000
"737";143127,047402203;167700
"738";490828,286862969;500001
"739";391675,230729222;344600
"740";142596,679956675;112500
"741";146504,282406569;203200
"742";499875,104040265;500001
"743";185789,921510339;120100
"744";188346,910369694;233700
"745";191200,152224541;203700
"746";406933,994499326;472800
"747";253130,297224879;257100
"748";128565,683650613;175000
"749";222517,502144992;200900
"750";496161,303315759;500001
"751";298120,88789463;347800
"752";107400,679320812;62000
"753";188284,641736567;192100
"754";138327,289232135;125000
"755";233250,906011343;155500
"756";62466,2106416076;74200
"757";324829,130357862;341700
"758";60279,8487916142;62400
"759";124875,392659575;162500
"760";262404,652197599;266000
"761";93817,7772337794;85800
"762";309465,197930694;213900
"763";318259,731746197;237500
"764";210525,673486173;218800
"765";119512,708990097;88800
"766";81806,8762765825;69600
"767";232242,423002541;229100
"768";105295,535541743;104800
"769";154890,760098159;127500
"770";73028,0577747673;85600
"771";147937,689574301;160400
"772";225524,377542436;190400
"773";346063,081154704;378100
"774";109346,94268778;145500
"775";407392,134377599;382100
"776";390324,140150547;366700
"777";185619,535566211;152400
"778";231438,047553718;217600
"779";467219,07968688;500001
"780";255900,254060209;225000
"781";257718,691833615;251300
"782";141752,613313198;109700
"783";499993,830723763;500001
"784";130223,499282509;4e+05
"785";471007,926544905;495600
"786";74447,9033025205;65700
"787";223986,26425159;212800
"788";288326,847119808;285300
"789";491530,644667268;500001
"790";213725,512266219;147800
"791";141934,822781444;125500
"792";195462,243585169;225000
"793";126609,663708121;150000
"794";201897,015908778;184500
"795";492776,653313994;500001
"796";299615,595265031;261300
"797";105140,261449039;131300
"798";445706,914718628;419900
"799";204619,042663455;257100
"800";88811,295296073;101400
"801";208056,146906078;208600
"802";156180,21802789;98600
"803";439152,288285017;413100
"804";182677,834093273;163900
"805";219158,840769589;249200
"806";337702,866719007;314700
"807";339826,099911809;279400
"808";486198,235290289;500001
"809";223661,840047657;186900
"810";130951,527721077;231300
"811";96911,9125518799;153100
"812";344328,810106158;329200
"813";149530,988947153;153100
"814";89096,685970813;72600
"815";109775,191309482;84200
"816";154229,061918974;123200
"817";174199,760225236;189600
"818";425497,852431655;358500
"819";200175,204368532;145900
"820";318146,786737084;243800
"821";118050,292271137;148000
"822";197957,469707906;250000
"823";212535,065510333;195300
"824";194563,453393638;226300
"825";137095,19996649;156300
"826";197864,818375885;179400
"827";149030,28149122;86900
"828";82010,1021312177;87500
"829";206321,687953115;231400
"830";97896,712376982;85000
"831";150758,872044683;187500
"832";169978,559756696;224500
"833";72963,7908504307;53100
"834";438903,040302277;431000
"835";255803,512193561;230600
"836";290326,034488678;304700
"837";182110,073668659;153100
"838";278413,096776843;244500
"839";136648,811341405;122800
"840";215097,402418494;237400
"841";317271,209968209;420500
"842";147635,192370474;148000
"843";98263,4223019481;74600
"844";188713,005991757;127500
"845";94344,256503284;81900
"846";212776,98522079;186800
"847";220010,958394647;189100
"848";79379,3463338017;62300
"849";172413,00602746;233800
"850";296484,327143192;238800
"851";150051,137283206;120600
"852";144608,052204311;141500
"853";86822,6883913279;63300
"854";159860,326044917;121300
"855";153678,588700771;195800
"856";205305,920034587;182500
"857";345589,677656054;368400
"858";198574,547815025;235600
"859";308841,933431983;240900
"860";241265,607585788;188100
"861";76503,8883951306;69600
"862";79873,8457168639;62000
"863";55105,9801533669;61400
"864";118405,64843303;91800
"865";241192,035779238;311900
"866";181547,386663318;190300
"867";344556,405718327;225000
"868";112028,938574433;99200
"869";273206,034100533;218500
"870";101543,980483502;126600
"871";127644,850825489;151400
"872";234060,311516881;231800
"873";221855,196889997;262900
"874";143348,210901618;168200
"875";240746,630038798;236100
"876";91842,851216048;62800
"877";147072,462002575;210000
"878";186630,504694998;181100
"879";98445,1403278708;103700
"880";270887,785030723;224600
"881";289958,724714994;146900
"882";75741,9432092011;65600
"883";72772,7607152015;58300
"884";116121,251066744;116100
"885";153888,824835598;145500
"886";172697,580040693;185200
"887";86547,263877809;88900
"888";499559,453527212;500001
"889";104133,527396739;82300
"890";444683,934161305;500001
"891";150882,411972106;132200
"892";45437,8425653726;57300
"893";270392,208810806;314000
"894";312177,034484267;289600
"895";253508,707813382;175000
"896";227082,827872932;267400
"897";115546,530951589;106000
"898";187280,307079136;170100
"899";240062,773592532;190600
"900";94587,5710426867;96100
"901";164168,902067602;124500
"902";329890,755015016;231400
"903";495487,76715827;500001
"904";139120,260328233;116200
"905";274119,567561746;274000
"906";245626,608940959;155400
"907";223985,58490485;241700
"908";203039,662671685;183800
"909";162793,412823021;191700
"910";99065,9259336889;91900
"911";183394,949621439;166300
"912";143621,698554218;165000
"913";152487,621594191;121400
"914";343196,526994586;378800
"915";125073,328282148;120300
"916";267350,00738287;335600
"917";271259,084159732;5e+05
"918";167638,60049957;163300
"919";53517,0278769433;73900
"920";480614,987970114;456300
"921";337132,967074871;250000
"922";184389,122986138;185700
"923";110079,459151089;121500
"924";416913,973922372;451700
"925";183951,522506118;212800
"926";151445,836140931;164800
"927";153317,783310771;132700
"928";222300,226821601;173500
"929";149684,492402077;160700
"930";167190,968814492;175300
"931";158883,844603837;183200
"932";84316,0217804015;122400
"933";475444,349842429;423300
"934";73165,7447367013;75800
"935";49567,3384510726;42700
"936";403791,943554759;4e+05
"937";412729,458177805;396400
"938";238588,446624339;500001
"939";223388,814929008;247600
"940";210201,495003402;140800
"941";250892,514608324;199400
"942";183813,615117848;169500
"943";124230,432427734;135600
"944";175360,301270366;134400
"945";173446,249056816;111000
"946";358441,992913604;337500
"947";307230,956589699;252200
"948";103655,838231951;110400
"949";228640,844577849;251000
"950";134883,861283153;98300
"951";252101,202546895;234400
"952";99207,3167807758;111500
"953";180996,595453024;119400
"954";43051,783488892;69100
"955";252504,098526418;148300
"956";184795,401245177;142600
"957";236229,624654531;202300
"958";269455,05720973;253500
"959";221407,449571431;160700
"960";359310,516039729;269800
"961";238903,663511813;325000
"962";74810,0673860013;112500
"963";113877,795182198;113100
"964";158776,334368646;155500
"965";156322,866389155;141600
"966";499037,715230703;500001
"967";203690,924928606;130400
"968";117822,450937808;133700
"969";111005,322032928;86300
"970";102030,985371143;111600
"971";73537,4341287315;65200
"972";151875,342276812;129200
"973";138042,324955881;151900
"974";139366,993282616;94600
"975";311809,782527328;282200
"976";115432,783735156;101100
"977";213498,20573777;197000
"978";146035,431976497;160700
"979";192829,500337183;165500
"980";298101,403651953;283600
"981";110881,926647365;72800
"982";225428,502926946;221200
"983";235661,835321546;217700
"984";345684,121307135;328000
"985";51488,054044351;47700
"986";92767,8468467295;55000
"987";193341,308607936;350000
"988";102150,225178242;94500
"989";188231,60932827;175800
"990";217359,916147232;235000
"991";78822,4915924966;89400
"992";102065,5236485;103600
"993";143578,740713537;160200
"994";191944,282626271;166000
"995";256199,874881029;299200
"996";196290,193811297;178000
"997";120077,744800657;76700
"998";139867,744101107;190600
"999";107696,99736014;118500
"1000";197934,32855618;170000
"1001";323530,277207255;275000
"1002";204115,15528661;2e+05
"1003";341275,739130378;312300
"1004";232239,315352559;220100
"1005";191476,2560848;160200
"1006";398817,304188728;421900
"1007";241814,50529772;250000
"1008";205127,035029113;271900
"1009";195785,930625618;165500
"1010";116179,877245009;175000
"1011";206763,436784506;211300
"1012";371506,524529457;347700
"1013";156140,237749517;158500
"1014";176776,23332727;287800
"1015";349473,661966085;273500
"1016";381808,543215752;287200
"1017";75645,7650558054;65600
"1018";267880,244740725;273000
"1019";164409,968981087;201200
"1020";165601,167354643;224000
"1021";374192,777173877;359300
"1022";297920,263793468;365600
"1023";104158,020014852;102400
"1024";331733,316824794;178100
"1025";139127,617508888;85000
"1026";304663,430628777;322200
"1027";101618,882075161;76900
"1028";185266,622161746;131300
"1029";101732,332980782;98600
"1030";152909,438103139;149100
"1031";275346,901400208;340600
"1032";285155,367452621;246200
"1033";129393,496561974;181300
"1034";263789,883563519;112500
"1035";167656,191243887;167800
"1036";216548,992952168;211700
"1037";95705,3999682963;71500
"1038";409753,514738321;480800
"1039";135859,815146446;135800
"1040";73929,1678631455;80800
"1041";212323,008148074;281300
"1042";186199,350781918;175700
"1043";190277,787255704;169500
"1044";84653,3102098405;63500
"1045";187839,857526124;187500
"1046";206147,023569942;180900
"1047";299752,736581445;402600
"1048";297058,44740963;277700
"1049";93329,2907920778;110100
"1050";387028,267758965;280900
"1051";120395,910342067;101100
"1052";212642,272207618;231400
"1053";219618,744058549;161000
"1054";305433,694198728;280700
"1055";184705,20712477;281200
"1056";499990,159360528;500001
"1057";146597,049372077;123500
"1058";209479,349418521;183600
